sample_id	tissue	sex	delta
GTEX-1F6I4-2826	Colon - Sigmoid	male	0.126211714720807
GTEX-1F6IF-1326	Colon - Sigmoid	male	0.0873099217380433
GTEX-1F6RS-2626	Colon - Sigmoid	female	0.1147918209717341
GTEX-1F75A-2526	Colon - Sigmoid	male	0.0236405272957151
GTEX-1F75B-2826	Colon - Sigmoid	male	0.0605652365922194
GTEX-1F75I-2126	Colon - Sigmoid	male	0.0993934946592939
GTEX-1F75W-2126	Colon - Sigmoid	male	0.1353620234001253
GTEX-1F88E-2326	Colon - Sigmoid	female	0.1120629085910892
GTEX-1F88F-2326	Colon - Sigmoid	female	0.0507451605061594
GTEX-1FIGZ-1226	Colon - Sigmoid	male	0.195173397557043
GTEX-1GF9U-1626	Colon - Sigmoid	female	0.0804197164987739
GTEX-1GF9V-2726	Colon - Sigmoid	male	0.2132723689160889
GTEX-1GF9W-2526	Colon - Sigmoid	male	0.1571443028577804
GTEX-1GF9X-1426	Colon - Sigmoid	female	0.1052838960902817
GTEX-1GL5R-1726	Colon - Sigmoid	male	0.1090860276284355
GTEX-1GMR2-1826	Colon - Sigmoid	male	0.1581770552052901
GTEX-1GMR3-2526	Colon - Sigmoid	male	0.0368746046224337
GTEX-1GMR8-2926	Colon - Sigmoid	female	0.1126415740142604
GTEX-1GMRU-2626	Colon - Sigmoid	male	0.0761512034629031
GTEX-1GN1U-2926	Colon - Sigmoid	female	0.0655902738639304
GTEX-1GN1V-2626	Colon - Sigmoid	male	0.2083166498730054
GTEX-1GN2E-2826	Colon - Sigmoid	male	0.1938813972730945
GTEX-1GN73-2726	Colon - Sigmoid	male	0.1214796682838406
GTEX-1GTWX-2626	Colon - Sigmoid	male	0.0370680954292161
GTEX-1GZ2Q-2826	Colon - Sigmoid	male	0.3236782434904396
GTEX-1GZ4H-1326	Colon - Sigmoid	female	0.0929899040037638
GTEX-1GZ4I-2526	Colon - Sigmoid	male	0.0616510130016269
GTEX-1GZHY-2926	Colon - Sigmoid	female	0.1000369869019401
GTEX-1H11D-2326	Colon - Sigmoid	male	0.1141428212168723
GTEX-1H1DF-2826	Colon - Sigmoid	female	0.125857730371298
GTEX-1H1DG-2626	Colon - Sigmoid	male	0.0983039030539766
GTEX-1H1E6-1826	Colon - Sigmoid	male	-0.0061449122127398
GTEX-1H1ZS-2626	Colon - Sigmoid	male	0.1081865338610013
GTEX-1H23P-2626	Colon - Sigmoid	male	0.1478016771432553
GTEX-1H2FU-2826	Colon - Sigmoid	female	0.1011923194275506
GTEX-1H3NZ-2526	Colon - Sigmoid	male	0.0624903608213905
GTEX-1H3VE-2326	Colon - Sigmoid	male	0.2459974765479238
GTEX-1H3VY-2526	Colon - Sigmoid	male	0.1387286164401703
GTEX-1H4P4-2426	Colon - Sigmoid	male	0.0799023626965618
GTEX-1HB9E-2526	Colon - Sigmoid	male	0.087120512422211
GTEX-1HBPH-2526	Colon - Sigmoid	female	0.1691749292954668
GTEX-1HBPI-2226	Colon - Sigmoid	male	0.1360754259672711
GTEX-1HBPM-2626	Colon - Sigmoid	female	0.1108499627605887
GTEX-1HBPN-2026	Colon - Sigmoid	male	0.1320280333150473
GTEX-1HC8U-1926	Colon - Sigmoid	female	0.0476209826239382
GTEX-1HCU6-2926	Colon - Sigmoid	female	0.0632692816759643
GTEX-1HCU7-2726	Colon - Sigmoid	male	0.0534077145679245
GTEX-1HCU8-2726	Colon - Sigmoid	female	0.0709611675454277
GTEX-1HCUA-1926	Colon - Sigmoid	female	0.0424689520156834
GTEX-1HCVE-2326	Colon - Sigmoid	male	0.0187243330409475
GTEX-1HFI6-2726	Colon - Sigmoid	male	0.1471582480495137
GTEX-1HFI7-1626	Colon - Sigmoid	female	0.041514021829844
GTEX-1HGF4-1926	Colon - Sigmoid	male	0.0536900425398035
GTEX-1HKZK-2026	Colon - Sigmoid	male	0.0974480727161268
GTEX-1HR98-2826	Colon - Sigmoid	male	0.1143972149429696
GTEX-1HR9M-1926	Colon - Sigmoid	male	0.1103059957361589
GTEX-1HSEH-1926	Colon - Sigmoid	male	0.113036405646397
GTEX-1HSGN-2226	Colon - Sigmoid	female	0.0424244486742707
GTEX-1HSKV-2326	Colon - Sigmoid	male	0.0101375233576057
GTEX-1HSMO-2526	Colon - Sigmoid	male	0.1354274079595909
GTEX-1HSMP-1426	Colon - Sigmoid	male	0.0590984664005604
GTEX-1HSMQ-2526	Colon - Sigmoid	male	-0.0252594830337077
GTEX-1HT8W-2726	Colon - Sigmoid	male	0.1181338649555368
GTEX-1HUB1-2726	Colon - Sigmoid	male	0.085054121108323
GTEX-1I19N-2726	Colon - Sigmoid	male	0.1798419209056768
GTEX-1I1CD-2826	Colon - Sigmoid	female	0.1188280341579107
GTEX-1I1GP-2826	Colon - Sigmoid	male	0.1248891593577013
GTEX-1I1GQ-2526	Colon - Sigmoid	male	0.0701704836552918
GTEX-1I1GR-2226	Colon - Sigmoid	male	0.0447779186137529
GTEX-1I1GS-2726	Colon - Sigmoid	male	0.0886919193820449
GTEX-1I1GT-2026	Colon - Sigmoid	female	0.0732624378890892
GTEX-1I1GU-1826	Colon - Sigmoid	male	0.1555965124629904
GTEX-1I1GV-2626	Colon - Sigmoid	male	0.0607185321823746
GTEX-1I1HK-1926	Colon - Sigmoid	male	0.0874855646869273
GTEX-1I4MK-1226	Colon - Sigmoid	female	0.0091779905531391
GTEX-1I6K6-1926	Colon - Sigmoid	male	-0.0343427340772994
GTEX-1I6K7-2126	Colon - Sigmoid	male	0.109109617891101
GTEX-1ICG6-2226	Colon - Sigmoid	female	0.157821526353217
GTEX-1ICLY-2726	Colon - Sigmoid	male	0.1924279803697549
GTEX-1ICLZ-2526	Colon - Sigmoid	male	0.0835665787484818
GTEX-1IDFM-2426	Colon - Sigmoid	male	0.1786441801190171
GTEX-1IDJC-1126	Colon - Sigmoid	male	0.0684453324387177
GTEX-1IDJD-2626	Colon - Sigmoid	male	0.0611637585016606
GTEX-1IDJE-2026	Colon - Sigmoid	female	0.0214437645444733
GTEX-1IDJH-2826	Colon - Sigmoid	male	0.1020778828296659
GTEX-1IDJI-2226	Colon - Sigmoid	female	0.0646179038934074
GTEX-1IDJU-1926	Colon - Sigmoid	female	0.1399245010912133
GTEX-1IDJV-2926	Colon - Sigmoid	male	0.1437727052540939
GTEX-1IE54-2526	Colon - Sigmoid	female	0.2883934301492238
GTEX-1IGQW-2526	Colon - Sigmoid	male	0.1110277098977738
GTEX-1IKJJ-2726	Colon - Sigmoid	male	0.0459916473825758
GTEX-1IKK5-2526	Colon - Sigmoid	male	0.1508915024785277
GTEX-1IKOE-2126	Colon - Sigmoid	female	0.1722609572718769
GTEX-1IKOH-2526	Colon - Sigmoid	female	0.1276684097223132
GTEX-1IL2U-2526	Colon - Sigmoid	male	0.0807732515338175
GTEX-1IL2V-2626	Colon - Sigmoid	male	0.1056110566603701
GTEX-1IOXB-2426	Colon - Sigmoid	male	0.0111279874280416
GTEX-1IY9M-2626	Colon - Sigmoid	male	0.0650225053120495
GTEX-1J1OQ-2826	Colon - Sigmoid	female	0.1437575043439932
GTEX-1J1R8-1426	Colon - Sigmoid	male	0.1218019196432157
GTEX-1J8EW-2426	Colon - Sigmoid	female	0.0956476263295094
GTEX-1J8JJ-2426	Colon - Sigmoid	female	0.1461562170279423
GTEX-1J8Q2-2526	Colon - Sigmoid	male	0.0758107885357967
GTEX-1J8Q3-2426	Colon - Sigmoid	male	0.205272884081323
GTEX-1J8QM-1226	Colon - Sigmoid	female	0.0933405103638209
GTEX-1JJ6O-2026	Colon - Sigmoid	male	0.0963049774282623
GTEX-1JJE9-2526	Colon - Sigmoid	male	0.0858819171037464
GTEX-1JJEA-2526	Colon - Sigmoid	male	0.0816495681797156
GTEX-1JK1U-1426	Colon - Sigmoid	male	0.196759201795812
GTEX-1JKYN-2226	Colon - Sigmoid	male	0.1191937395733342
GTEX-1JMLX-2526	Colon - Sigmoid	male	0.0799023901244694
GTEX-1JMOU-2526	Colon - Sigmoid	female	0.1705706023424749
GTEX-1JMPY-1026	Colon - Sigmoid	male	-0.0277243247968375
GTEX-1JMPZ-2626	Colon - Sigmoid	male	0.1667252800693754
GTEX-1JMQI-1426	Colon - Sigmoid	male	-0.0071357998809054
GTEX-1JMQJ-2626	Colon - Sigmoid	male	0.0866300047277428
GTEX-1JMQK-2326	Colon - Sigmoid	male	0.1053699772716341
GTEX-1JMQL-2526	Colon - Sigmoid	female	0.1436026845304967
GTEX-1JN1M-2526	Colon - Sigmoid	female	0.1143726939197902
GTEX-1JN6P-2126	Colon - Sigmoid	male	0.1129843569872012
GTEX-1K2DA-1626	Colon - Sigmoid	male	-0.0009486438385366
GTEX-1K9T9-2926	Colon - Sigmoid	female	0.0241823549708685
GTEX-1KAFJ-1926	Colon - Sigmoid	male	0.0060889782809794
GTEX-1KANB-2326	Colon - Sigmoid	male	0.0408265846741718
GTEX-1KANC-0726	Colon - Sigmoid	female	0.069342683053478
GTEX-1KD4Q-2626	Colon - Sigmoid	male	0.1941561571091412
GTEX-1KD5A-2326	Colon - Sigmoid	male	0.1093261325024597
GTEX-1KWVE-2426	Colon - Sigmoid	male	0.1161160136077049
GTEX-1KXAM-1926	Colon - Sigmoid	male	0.207616620808836
GTEX-1L5NE-1926	Colon - Sigmoid	male	0.1122599821184126
GTEX-1LB8K-2526	Colon - Sigmoid	male	0.0867759140758742
GTEX-1LC46-1926	Colon - Sigmoid	male	0.0452314305388558
GTEX-1LG7Y-2226	Colon - Sigmoid	male	0.0669194659683204
GTEX-1LG7Z-1326	Colon - Sigmoid	male	0.0558638804204372
GTEX-1LGRB-2026	Colon - Sigmoid	female	-0.0290886820053034
GTEX-1LH75-2826	Colon - Sigmoid	female	0.0305957468283525
GTEX-1LKK1-2426	Colon - Sigmoid	female	0.0320790018246464
GTEX-1LSNL-1626	Colon - Sigmoid	male	0.0385315788191145
GTEX-1LSNM-1426	Colon - Sigmoid	male	0.1204275698032319
GTEX-1LSVX-2026	Colon - Sigmoid	male	0.1077665022416762
GTEX-1LVA9-1726	Colon - Sigmoid	male	0.1000297789730529
GTEX-1LVAM-1726	Colon - Sigmoid	female	0.1147235153008313
GTEX-1LVAN-2626	Colon - Sigmoid	female	0.0608664401549894
GTEX-1LVAO-2826	Colon - Sigmoid	male	0.1084979993812212
GTEX-1M4P7-2226	Colon - Sigmoid	male	0.1398769798670499
GTEX-1M5QR-2426	Colon - Sigmoid	male	0.1757917030222966
GTEX-1MCC2-1426	Colon - Sigmoid	female	0.1222841678703132
GTEX-1MCQQ-1226	Colon - Sigmoid	male	0.1517061010921916
GTEX-1MGNQ-2126	Colon - Sigmoid	male	0.0835184746472222
GTEX-1MJIX-1626	Colon - Sigmoid	male	0.0530898507000831
GTEX-1MJK2-2326	Colon - Sigmoid	male	0.0771457264737778
GTEX-1MUQO-2226	Colon - Sigmoid	male	0.0910322850510693
GTEX-1N2DV-1826	Colon - Sigmoid	male	0.008337840161381
GTEX-1N2DW-2426	Colon - Sigmoid	male	0.0855184022575419
GTEX-1N2EE-2526	Colon - Sigmoid	male	0.2126527992652994
GTEX-1N2EF-1726	Colon - Sigmoid	male	0.0517328301944254
GTEX-1N5O9-2526	Colon - Sigmoid	male	0.098062848083673
GTEX-1NHNU-2426	Colon - Sigmoid	male	-0.0134837683529937
GTEX-1NSGN-2426	Colon - Sigmoid	male	-0.0096338844201462
GTEX-1NV5F-2426	Colon - Sigmoid	female	0.217091092098957
GTEX-1NV8Z-2526	Colon - Sigmoid	male	0.0599968683617369
GTEX-1O97I-2626	Colon - Sigmoid	male	0.0926329089742657
GTEX-1O9I2-2726	Colon - Sigmoid	male	0.208613410387751
GTEX-1OFPY-1226	Colon - Sigmoid	male	0.2485656469704656
GTEX-1OJC4-2226	Colon - Sigmoid	female	0.0426646029203632
GTEX-1OKEX-1026	Colon - Sigmoid	male	0.2176204823755901
GTEX-1OZHM-2526	Colon - Sigmoid	male	0.0248486798417789
GTEX-1P4AB-2626	Colon - Sigmoid	male	0.0825006802999219
GTEX-1PBJJ-2026	Colon - Sigmoid	male	0.1728659915447139
GTEX-1PFEY-1726	Colon - Sigmoid	male	0.014238269864659
GTEX-1PIIG-2126	Colon - Sigmoid	male	0.1841791494184492
GTEX-1POEN-2526	Colon - Sigmoid	female	0.2565714808153465
GTEX-1PPGY-2626	Colon - Sigmoid	male	0.1202477749852957
GTEX-1PPH6-2326	Colon - Sigmoid	female	0.1175863925766128
GTEX-1PPH7-1726	Colon - Sigmoid	male	0.1945589357036504
GTEX-1PWST-2526	Colon - Sigmoid	male	0.0914889568140139
GTEX-1QAET-2726	Colon - Sigmoid	male	0.1035188142364677
GTEX-1QCLY-2026	Colon - Sigmoid	male	0.0463597267781326
GTEX-1QCLZ-2026	Colon - Sigmoid	female	0.0888129877981311
GTEX-1QEPI-2526	Colon - Sigmoid	female	0.0575243999589721
GTEX-1QL29-2026	Colon - Sigmoid	male	0.0936993529193427
GTEX-1QMI2-2726	Colon - Sigmoid	male	0.0778269771470208
GTEX-1QP28-2226	Colon - Sigmoid	female	-0.0086149955144098
GTEX-1QP29-2526	Colon - Sigmoid	male	0.0116843568114138
GTEX-1QP2A-2226	Colon - Sigmoid	male	0.0387144291464434
GTEX-1QP66-1026	Colon - Sigmoid	male	-0.0008557540155578
GTEX-1QP67-1426	Colon - Sigmoid	female	0.041203050090755
GTEX-1QP6S-2826	Colon - Sigmoid	male	0.3134544785312177
GTEX-1QP9N-0826	Colon - Sigmoid	male	0.0811712671106384
GTEX-1QPFJ-2426	Colon - Sigmoid	female	0.1195356799545028
GTEX-1QW4Y-1426	Colon - Sigmoid	male	0.0187834742086597
GTEX-1R46S-2726	Colon - Sigmoid	female	0.2984764342475143
GTEX-1R7EU-1826	Colon - Sigmoid	male	0.1124362896795685
GTEX-1R7EV-1426	Colon - Sigmoid	male	0.0737407031913364
GTEX-1R9JW-2126	Colon - Sigmoid	female	0.0815076852349282
GTEX-1R9K4-2426	Colon - Sigmoid	male	0.2622707731345124
GTEX-1R9K5-2226	Colon - Sigmoid	male	0.0895901755127943
GTEX-1R9PN-1526	Colon - Sigmoid	female	0.065017356948382
GTEX-1R9PO-2026	Colon - Sigmoid	female	0.0509286074010622
GTEX-1RAZQ-2026	Colon - Sigmoid	male	0.1824138286304612
GTEX-1RAZR-2026	Colon - Sigmoid	male	0.0498808183200392
GTEX-1RAZS-2126	Colon - Sigmoid	male	0.0758926865578644
GTEX-1RB15-1626	Colon - Sigmoid	male	0.2371976074657373
GTEX-1RDX4-1926	Colon - Sigmoid	female	0.013328134438262
GTEX-1RMOY-1726	Colon - Sigmoid	male	0.0735678396006983
GTEX-1RNSC-2226	Colon - Sigmoid	male	0.2484030714141045
GTEX-1RQED-2726	Colon - Sigmoid	male	0.1163646127763262
GTEX-1S5VW-2726	Colon - Sigmoid	male	0.1698459271449828
GTEX-1S82P-2026	Colon - Sigmoid	female	0.0495042279569264
GTEX-1S82U-0826	Colon - Sigmoid	female	0.1352046192721652
GTEX-1S82Z-2026	Colon - Sigmoid	female	0.0767308560605643
GTEX-1S83E-1726	Colon - Sigmoid	male	0.0757687960219694
GTEX-U8XE-2326	Colon - Sigmoid	male	0.1023672491264742
GTEX-UPJH-2126	Colon - Sigmoid	male	0.0755607259297345
GTEX-UPK5-2426	Colon - Sigmoid	male	0.1222757079231581
GTEX-UTHO-2626	Colon - Sigmoid	male	0.17897828927735
GTEX-V1D1-1626	Colon - Sigmoid	male	0.1709641480566558
GTEX-V955-1726	Colon - Sigmoid	male	0.1458975722369438
GTEX-VJWN-2626	Colon - Sigmoid	female	0.1039177083332774
GTEX-VJYA-2126	Colon - Sigmoid	male	0.245002489600298
GTEX-VUSG-1926	Colon - Sigmoid	male	0.0916332770417427
GTEX-W5WG-2026	Colon - Sigmoid	female	0.0401356185886191
GTEX-W5X1-1826	Colon - Sigmoid	female	0.0985783825246117
GTEX-WEY5-1626	Colon - Sigmoid	female	0.0959968586828327
GTEX-WFJO-1226	Colon - Sigmoid	male	0.1426016236018648
GTEX-WFON-1326	Colon - Sigmoid	male	0.0903993951674529
GTEX-WH7G-1426	Colon - Sigmoid	male	-0.0092592231129584
GTEX-WHPG-1626	Colon - Sigmoid	male	0.0404451122544998
GTEX-WHSB-1126	Colon - Sigmoid	male	0.0042763041323773
GTEX-WHWD-1526	Colon - Sigmoid	male	-0.0076383863070433
GTEX-WI4N-2226	Colon - Sigmoid	female	0.0970412670004787
GTEX-WK11-2826	Colon - Sigmoid	male	0.1934125169955147
GTEX-WL46-2726	Colon - Sigmoid	male	0.0378803855296202
GTEX-WOFL-2726	Colon - Sigmoid	male	0.144147088625745
GTEX-WQUQ-2626	Colon - Sigmoid	male	0.103764660094421
GTEX-WRHU-2226	Colon - Sigmoid	female	0.0399476541912469
GTEX-WVJS-2826	Colon - Sigmoid	male	0.1041389206065832
GTEX-WVLH-2726	Colon - Sigmoid	male	0.1283928252024468
GTEX-WWTW-2626	Colon - Sigmoid	male	0.067947991199262
GTEX-WWYW-2626	Colon - Sigmoid	female	0.0931626632325529
GTEX-WXYG-1726	Colon - Sigmoid	female	0.0805946639665665
GTEX-WY7C-1926	Colon - Sigmoid	male	0.1031822833302898
GTEX-WYBS-2626	Colon - Sigmoid	female	0.2071234115953917
GTEX-WYJK-2326	Colon - Sigmoid	male	0.1398923256927252
GTEX-WYVS-1126	Colon - Sigmoid	female	0.0597275345795044
GTEX-WZTO-2626	Colon - Sigmoid	male	0.1357219003905817
GTEX-X15G-1526	Colon - Sigmoid	female	0.0048032384024487
GTEX-X261-2126	Colon - Sigmoid	male	0.1503733003642871
GTEX-X3Y1-1626	Colon - Sigmoid	male	0.1569204770866859
GTEX-X4EO-2726	Colon - Sigmoid	female	0.1137772724651539
GTEX-X4EP-2626	Colon - Sigmoid	female	0.1524065732034276
GTEX-X4LF-1226	Colon - Sigmoid	male	0.1989626334652417
GTEX-X4XX-2826	Colon - Sigmoid	male	0.129172092620231
GTEX-X4XY-2726	Colon - Sigmoid	male	0.0942976763590758
GTEX-X585-2826	Colon - Sigmoid	male	0.1147324579177895
GTEX-X5EB-1126	Colon - Sigmoid	male	0.0807950419521661
GTEX-X62O-2826	Colon - Sigmoid	male	0.1458514166235297
GTEX-X8HC-2626	Colon - Sigmoid	female	0.1545976595770193
GTEX-XAJ8-0726	Colon - Sigmoid	male	0.134873609218046
GTEX-XBEC-2726	Colon - Sigmoid	male	0.0879398612681134
GTEX-XBED-1726	Colon - Sigmoid	male	0.1434984217431485
GTEX-XBEW-2126	Colon - Sigmoid	male	0.0592592681840488
GTEX-XGQ4-1726	Colon - Sigmoid	male	0.0233522701753086
GTEX-XK95-2526	Colon - Sigmoid	male	0.1453273303432702
GTEX-XLM4-2726	Colon - Sigmoid	male	0.0918700045336615
GTEX-XMD1-2226	Colon - Sigmoid	male	0.1085111224190162
GTEX-XMD2-2626	Colon - Sigmoid	female	0.1149475186590296
GTEX-XMD3-2926	Colon - Sigmoid	female	0.0466566816727523
GTEX-XMK1-1626	Colon - Sigmoid	male	0.0823298174381844
GTEX-XOT4-2626	Colon - Sigmoid	female	0.1666520252834621
GTEX-XOTO-2726	Colon - Sigmoid	male	0.1028686629764863
GTEX-XPVG-1926	Colon - Sigmoid	male	0.1585238805201118
GTEX-XQ8I-2326	Colon - Sigmoid	male	0.0028684574469965
GTEX-XUJ4-2126	Colon - Sigmoid	female	0.1852130770562118
GTEX-XUW1-1826	Colon - Sigmoid	female	0.0498876069886334
GTEX-XUZC-1526	Colon - Sigmoid	female	0.0970161210772157
GTEX-XV7Q-2226	Colon - Sigmoid	female	0.1054502186974022
GTEX-XXEK-1826	Colon - Sigmoid	male	0.0676911369960984
GTEX-XYKS-2026	Colon - Sigmoid	female	0.227972110448454
GTEX-Y111-2126	Colon - Sigmoid	male	0.0620258436381098
GTEX-Y114-1626	Colon - Sigmoid	female	0.1076512133885753
GTEX-Y3I4-1126	Colon - Sigmoid	male	0.1598989621912634
GTEX-Y3IK-1926	Colon - Sigmoid	female	0.0466506773623265
GTEX-Y5LM-1426	Colon - Sigmoid	female	0.0972657235033149
GTEX-Y5V5-1926	Colon - Sigmoid	female	0.3949055710829754
GTEX-Y5V6-1626	Colon - Sigmoid	male	0.1889007583535661
GTEX-Y8E4-2326	Colon - Sigmoid	male	0.0978706982668916
GTEX-Y8LW-1126	Colon - Sigmoid	female	0.1026618644433123
GTEX-Y9LG-1326	Colon - Sigmoid	male	0.0594325606158416
GTEX-YB5E-1426	Colon - Sigmoid	male	0.1381274084807111
GTEX-YB5K-1026	Colon - Sigmoid	female	0.0661965674517435
GTEX-YEC3-2026	Colon - Sigmoid	male	0.0774415937021228
GTEX-YEC4-2026	Colon - Sigmoid	male	0.0934403003489287
GTEX-YECK-2826	Colon - Sigmoid	male	0.0383060188466858
GTEX-YF7O-1626	Colon - Sigmoid	male	-0.0077532192357905
GTEX-YFC4-2526	Colon - Sigmoid	female	0.1723327552109824
GTEX-YFCO-1526	Colon - Sigmoid	male	0.0717253418446474
GTEX-YJ89-2626	Colon - Sigmoid	male	0.0742598126162656
GTEX-YJ8O-1426	Colon - Sigmoid	female	0.1155565544229751
GTEX-Z93S-2626	Colon - Sigmoid	male	0.0766743090820248
GTEX-Z9EW-1126	Colon - Sigmoid	male	0.0396227929812053
GTEX-ZAB4-2426	Colon - Sigmoid	male	0.0385878494419379
GTEX-ZAB5-1426	Colon - Sigmoid	male	0.0642484935252786
GTEX-ZAJG-2626	Colon - Sigmoid	female	0.0978152575022262
GTEX-ZAK1-2826	Colon - Sigmoid	female	0.0396351286499813
GTEX-ZC5H-2426	Colon - Sigmoid	female	0.1718833021825406
GTEX-ZDTS-2726	Colon - Sigmoid	male	0.1256427416194296
GTEX-ZDTT-1826	Colon - Sigmoid	male	0.4196701266562881
GTEX-ZDXO-1626	Colon - Sigmoid	male	0.0900037952188058
GTEX-ZDYS-1826	Colon - Sigmoid	male	0.1760000825079475
GTEX-ZE7O-2626	Colon - Sigmoid	female	0.1214649064649369
GTEX-ZE9C-2126	Colon - Sigmoid	male	0.1309876795273323
GTEX-ZEX8-1726	Colon - Sigmoid	male	0.1787200508340055
GTEX-ZF28-2526	Colon - Sigmoid	male	0.092539091086764
GTEX-ZF29-1826	Colon - Sigmoid	female	0.2249540192724949
GTEX-ZF2S-1826	Colon - Sigmoid	female	-0.028331369401863
GTEX-ZF3C-0726	Colon - Sigmoid	female	0.0556374913101298
GTEX-ZG7Y-1826	Colon - Sigmoid	male	0.0405598161647974
GTEX-ZGAY-2026	Colon - Sigmoid	female	0.0511754562309885
GTEX-ZLFU-1426	Colon - Sigmoid	male	0.1600144568920523
GTEX-ZLV1-1326	Colon - Sigmoid	female	0.2597849918079533
GTEX-ZLWG-1826	Colon - Sigmoid	female	0.1496269819665635
GTEX-ZPCL-1626	Colon - Sigmoid	female	0.1507955134535545
GTEX-ZPIC-2626	Colon - Sigmoid	female	0.1000997146370383
GTEX-ZPU1-1726	Colon - Sigmoid	male	0.1094074682758948
GTEX-ZQG8-2426	Colon - Sigmoid	female	0.1116729098684944
GTEX-ZQUD-1026	Colon - Sigmoid	male	0.1352736578861887
GTEX-ZT9W-1726	Colon - Sigmoid	male	0.0878267203517023
GTEX-ZT9X-1226	Colon - Sigmoid	male	0.1794361741276192
GTEX-ZTSS-1226	Colon - Sigmoid	male	0.0822826759362596
GTEX-ZTTD-2626	Colon - Sigmoid	male	0.2099129705490215
GTEX-ZU9S-1326	Colon - Sigmoid	male	0.1299279886430703
GTEX-ZUA1-2426	Colon - Sigmoid	male	0.0977567749644894
GTEX-ZV68-1726	Colon - Sigmoid	female	0.0221868403249562
GTEX-ZV6S-1126	Colon - Sigmoid	female	0.0887076547709462
GTEX-ZV7C-1726	Colon - Sigmoid	male	0.1237616491697597
GTEX-ZVE1-2626	Colon - Sigmoid	female	0.1626329629572445
GTEX-ZVE2-2726	Colon - Sigmoid	male	0.0427937261408881
GTEX-ZVP2-1126	Colon - Sigmoid	male	0.0981767157547205
GTEX-ZVT2-1726	Colon - Sigmoid	female	0.1205990151427991
GTEX-ZVT3-2826	Colon - Sigmoid	female	0.0980497562247031
GTEX-ZVT4-2626	Colon - Sigmoid	female	0.0274770888128789
GTEX-ZVZP-2026	Colon - Sigmoid	male	0.0747068970546139
GTEX-ZVZQ-2626	Colon - Sigmoid	female	0.1908061515607403
GTEX-ZWKS-2426	Colon - Sigmoid	male	0.1928981024876267
GTEX-ZXES-1726	Colon - Sigmoid	female	0.1249905273836672
GTEX-ZXG5-2526	Colon - Sigmoid	male	0.0525548683310949
GTEX-ZY6K-1326	Colon - Sigmoid	male	0.0710812710380673
GTEX-ZYFC-2126	Colon - Sigmoid	male	0.0227144474178641
GTEX-ZYFD-2226	Colon - Sigmoid	male	0.0479891054226293
GTEX-ZYFG-1826	Colon - Sigmoid	female	0.1988394987023973
GTEX-ZYT6-2826	Colon - Sigmoid	male	0.0552218841429849
GTEX-ZYVF-2926	Colon - Sigmoid	female	0.0370728309927748
GTEX-ZYW4-2326	Colon - Sigmoid	male	0.032741183933671
GTEX-ZYWO-1826	Colon - Sigmoid	female	0.2760576780648381
GTEX-ZYY3-2226	Colon - Sigmoid	female	0.0459524997224226
GTEX-ZZPT-2426	Colon - Sigmoid	male	0.1229122110010411
GTEX-1117F-2726	Colon - Transverse	female	0.0381979068035192
GTEX-111CU-1426	Colon - Transverse	male	0.1054719656652707
GTEX-111FC-2326	Colon - Transverse	male	0.068055024081866
GTEX-111VG-2226	Colon - Transverse	male	0.0572471277675556
GTEX-111YS-1626	Colon - Transverse	male	0.065291110542909
GTEX-1122O-1526	Colon - Transverse	female	0.1691136729166317
GTEX-1128S-1626	Colon - Transverse	female	0.0451221276707642
GTEX-113JC-1826	Colon - Transverse	female	0.0871450447531247
GTEX-117XS-2326	Colon - Transverse	male	0.041503040763224
GTEX-117YW-1826	Colon - Transverse	male	0.0424504697267436
GTEX-117YX-0826	Colon - Transverse	male	0.0168090953517252
GTEX-1192W-1826	Colon - Transverse	male	0.0477742098928611
GTEX-1192X-2626	Colon - Transverse	male	0.072400729489395
GTEX-11DXX-1826	Colon - Transverse	female	0.1648503981665385
GTEX-11DXY-1926	Colon - Transverse	male	0.0157113405452311
GTEX-11DXZ-1726	Colon - Transverse	male	0.0139579485922397
GTEX-11DYG-2826	Colon - Transverse	male	0.0193278024574317
GTEX-11DZ1-1526	Colon - Transverse	male	0.0099876157987361
GTEX-11EI6-2326	Colon - Transverse	male	0.0294948271128401
GTEX-11EMC-1526	Colon - Transverse	female	0.0332960854538608
GTEX-11EQ8-2526	Colon - Transverse	male	0.0537586745896526
GTEX-11EQ9-1426	Colon - Transverse	male	0.0259366364165289
GTEX-11GS4-1926	Colon - Transverse	male	0.049261604384803
GTEX-11GSO-2226	Colon - Transverse	male	0.0645971238744904
GTEX-11GSP-1626	Colon - Transverse	female	0.0088462266111591
GTEX-11I78-1226	Colon - Transverse	female	0.0336429937626313
GTEX-11ILO-2026	Colon - Transverse	female	0.1667456373620868
GTEX-11LCK-2026	Colon - Transverse	male	0.0418378377555039
GTEX-11NUK-2226	Colon - Transverse	male	-0.0035507341084644
GTEX-11O72-2226	Colon - Transverse	male	0.0800228109247171
GTEX-11OF3-1626	Colon - Transverse	male	0.0767831650151252
GTEX-11ONC-2026	Colon - Transverse	male	0.0112626173904046
GTEX-11P7K-1526	Colon - Transverse	male	0.149426507118576
GTEX-11P81-1126	Colon - Transverse	female	0.0252962310532982
GTEX-11PRG-1926	Colon - Transverse	male	0.0325964044918462
GTEX-11TTK-2426	Colon - Transverse	female	0.0472372510976057
GTEX-11TUW-2026	Colon - Transverse	male	0.0128749635430255
GTEX-11WQC-2126	Colon - Transverse	male	0.0684097811243671
